LEFT_SHOULDER-LEFT_SHOULDER angle,LEFT_SHOULDER-RIGHT_SHOULDER angle,RIGHT_SHOULDER-LEFT_ELBOW angle,LEFT_ELBOW-RIGHT_ELBOW angle,RIGHT_ELBOW-RIGHT_ELBOW angle,RIGHT_ELBOW-LEFT_WRIST angle,LEFT_WRIST-RIGHT_WRIST angle,RIGHT_WRIST-LEFT_PINKY angle,LEFT_PINKY-LEFT_PINKY angle,LEFT_PINKY-RIGHT_PINKY angle,RIGHT_PINKY-LEFT_INDEX angle,LEFT_INDEX-RIGHT_INDEX angle,RIGHT_INDEX-RIGHT_INDEX angle,RIGHT_INDEX-LEFT_THUMB angle,LEFT_THUMB-RIGHT_THUMB angle,RIGHT_THUMB-LEFT_HIP angle,LEFT_HIP-LEFT_HIP angle,LEFT_HIP-RIGHT_HIP angle,RIGHT_HIP-LEFT_KNEE angle,LEFT_KNEE-RIGHT_KNEE angle,RIGHT_KNEE-RIGHT_KNEE angle,RIGHT_KNEE-LEFT_ANKLE angle,LEFT_ANKLE-RIGHT_ANKLE angle,RIGHT_ANKLE-LEFT_HEEL angle,LEFT_HEEL-LEFT_HEEL angle,LEFT_HEEL-RIGHT_HEEL angle,RIGHT_HEEL-LEFT_FOOT_INDEX angle,LEFT_FOOT_INDEX-RIGHT_FOOT_INDEX angle,label
64.18483891390413,63.88668853631516,87.06435965778121,90.64488127262796,69.06470204626933,73.94565806061611,131.340909580637,100.5479041529379,90.51868241507,70.30504203982949,127.60317416545709,105.24525450950952,91.82728069342886,64.5317004206311,127.94313288818307,94.12126645908944,75.24543612292443,4.869552981448871,82.63131942900876,77.92973722479493,64.80056226233579,44.84442926590375,50.696610477004015,53.83340084353809,66.72265663987179,50.472920979644144,40.64815892333229,78.275967343345,0
64.2227411720497,64.32286835571254,87.49877383137895,94.2316355204481,74.11257217135085,77.28683481351956,133.6276958425561,109.01666443083394,92.21963992700053,78.35488507555358,136.63079881419938,107.29983210397037,97.74404295339916,67.59204368156657,130.42489172578442,99.571559673285,73.94131235289358,13.255747496106423,83.06934397666157,77.2724069803739,64.63930928709631,47.68560957685116,48.08474773518894,52.87249915869838,65.22839753675066,52.032873720024824,38.99992279442833,76.94647562966581,0
64.12165614498845,65.19873794439918,89.29453103904868,96.84048221070638,76.87262173327359,82.08581792068922,134.44699512554246,113.78106711299067,94.89309740128215,82.07266087845144,141.0269262036397,109.17589131442767,101.72375936852619,72.54064774342561,131.58613753102748,101.4736490345461,72.70490130029941,20.15902239559843,82.56592538310628,74.86879142533084,65.72191578970099,52.26159029076673,42.83973450426176,55.33625964209549,63.34249068970537,48.84912638464919,42.322182953927936,74.69801488984702,0
63.07109672523143,65.22623650499605,86.4306308250445,94.50417974724718,76.47682188913281,73.23060162351642,123.58492071236614,110.60115805306052,85.34648437644056,79.59218225879178,137.28293638636208,101.29346189290389,99.9737800173263,62.046046011341446,120.86187412885276,99.78679717249248,71.39077882072911,26.349313184169276,83.40966338091977,74.89577907056365,64.32616913942252,50.44127579395793,45.173716825902666,53.4854080420987,64.3819075953812,51.92066209474805,39.095895163094745,75.553353610332,0
62.15552053894888,64.85168566060209,83.82679812222187,92.5426945377299,75.50792943393137,68.04471772308838,116.31499943577852,109.00675553236651,80.37435751973584,80.4427195581925,133.6796351841345,97.38788306359324,97.21536135841069,56.334077035389186,113.84209595907778,99.54477203528042,70.21871784312889,32.04423131551683,83.33080562024054,74.20159748528935,61.17884119427231,54.019291336512104,44.063524324037616,49.058389329857256,62.12038636138545,58.830414626684394,32.21142466920978,73.31847885588813,0
60.35997310647821,62.443333108557844,82.60568459928179,93.7748565749495,74.67922994200646,78.26587967039544,124.43734833602797,113.89101746592618,87.82033583547896,83.29499297678649,135.7297904917691,105.7174335649028,98.63683046349269,68.27428230932651,122.78319983096907,101.16506698707207,69.63691458840984,36.081131380697784,83.58534516520199,75.2443788922619,59.953535081199895,51.77238308771959,45.77223847843427,49.132615026225,62.948729585175656,58.27860684691452,32.536449165838654,76.35847211445619,0
58.69482934798558,61.73858261451822,80.22999740372003,90.73986886524932,71.96484117062906,73.20506241695257,112.242324670307,106.65870151420071,81.37366755804533,76.7216597164772,124.09634134908224,97.90000819148466,88.77178822388764,62.90100213688232,109.73618807715552,93.46966770874491,68.69393047567921,39.64505727929527,84.29263663687091,75.38378021009984,58.72857730452594,47.921198720577415,50.01021439528852,46.64799265412565,63.59568180753461,59.862202334656665,31.03997976518076,75.58070288870388,0
57.04563067838112,63.25813165664145,79.2556296090116,89.16292182927202,71.80269728936409,71.978762022292,107.9249960627032,104.41986523650803,79.76309328648887,74.32738022061781,120.68109440534076,95.70498830063727,85.42904661649543,61.90798425535539,106.39675592995822,90.43403246829386,67.33723316863502,43.03077388973501,85.27177552087622,75.54709871299022,62.15510375814399,45.13749011281279,49.75923743126424,51.909030158168825,62.75298471661949,50.73388679534292,40.57271629630964,74.36975621727844,0
55.8839887961603,63.947848466585086,78.27539408716348,88.12152442463783,71.27448325227766,71.38035088760392,105.44300296456528,102.67694516131343,78.45542750327486,72.87083871253904,117.39783275500537,94.60396398500612,83.39083973803913,61.11640554231511,104.52717643737535,88.24396564842344,65.49942445462467,46.434153405919815,88.11749407919193,77.55434931366975,66.61769546662394,38.07184216858298,54.945994150393496,56.84755407088882,64.8393003278037,40.018294338988696,51.83410268562097,73.92967603217866,0
54.28634055542436,62.930841138400346,75.61774691486947,85.15651374483949,69.16229529625252,70.77670359077518,103.99600981571848,101.64246553081341,78.04613268069265,73.69073131597013,115.58493018449111,95.76418996835723,83.98920983176832,60.58863973953755,103.6675967642096,87.50991535244978,64.66084734938937,48.61175865749735,90.87828651825221,82.10877030296113,68.58819564556474,30.42088596525493,61.63331151607436,55.506789090830374,66.76617402438582,40.58936457308971,50.79154336439787,76.08893044112112,0
53.551180596240634,62.27807630180318,73.89117981775607,81.71948580725811,66.0336800008551,69.81764845797147,98.40005168542442,96.28020097084601,76.37648295254051,68.02951067488473,106.89738217428615,92.32011754806123,78.6345535390885,59.52797888773433,98.09155407261875,82.36091969931137,64.00340735037749,50.42375661798069,88.77704878587977,80.93881403606619,66.76128830982572,28.055177037940712,61.31660322388882,54.41683823102224,66.91519290118826,41.46805823479747,49.249520170152515,76.25826253861977,0
53.98675462435961,63.23339545981241,73.99339161211918,82.7195990642251,67.4036933790524,66.93109459121187,96.03947621243783,95.48019457939814,72.21258789374448,68.91312450084814,104.87591947104706,89.3097372253353,78.80469598558601,55.923608056363996,95.08452529894664,82.8524291050602,63.30512544608016,52.03291575671676,86.96380182077881,79.46012853315811,65.12422252387402,26.823774407570276,59.71101845205582,53.4218137933452,66.54011241636759,41.94280725336442,48.0564740820615,75.86475077911653,0
54.03949948870397,63.718382894582156,74.53336300088998,83.92895799006637,68.05236677739052,66.18135979904582,94.58495070536931,95.10966155094401,70.07230213274643,66.94808442408095,103.78215802425775,86.28088350046177,76.6336170818703,53.30496922758714,92.94840491995686,81.57042692403648,62.43787822880439,53.62528741055195,88.48603029740838,83.36941330505533,69.276957604338,21.763717686629622,59.092425276232696,56.33587869454064,66.84955270974177,34.21911913486836,54.37036657462705,76.30412604210542,0
53.30191226550714,64.0838351332387,73.70103362028763,83.34427339851905,68.13862120919822,64.01140267996853,92.38152381224549,94.26097721317366,67.88254452567256,67.20076442848263,103.06204217157995,84.67800807746711,76.95917500372649,50.812653368241406,91.25718648191058,81.67371944724198,61.811429174425115,54.71623620013595,89.3648435443446,86.01938016673091,70.4950899434559,9.58537747225403,69.2939049166924,57.305566003673896,69.98497770174318,30.459399804266923,57.33124977343613,80.6237912888896,0
53.8931128546795,64.38350334412347,74.70864295139008,84.58136201660083,68.18933749791385,65.4418171199204,93.81995393020046,95.34557190653642,69.02024518891122,67.84165625431231,104.52167395731998,86.04304754974227,77.61867068133999,51.75830293223927,93.28027004284655,81.899214193406,61.41410938094636,55.571272947396785,90.21257177374153,87.09204705127466,68.34911566144612,7.902404246427709,77.90231107809359,55.4840264880228,72.37023873731054,32.932524898162946,54.399276523253775,83.67547671481177,0
55.53219430739725,67.38245404541514,77.04225240201173,86.48918993456111,69.79913990451216,64.62280325418159,94.061802113855,95.97936412359739,67.75827278786315,69.52213271944646,105.66993660105251,86.0697041386124,78.94614797108827,50.526094508547,93.79339252501121,83.0025691326236,60.996128912823906,56.37898657909705,89.78184381799846,86.56517957226977,67.3612271110589,4.5150085451677615,69.46161471608504,53.778726163591024,69.36842472242115,32.91229610537672,52.99813149402446,80.66942693399686,0
55.208179314921914,67.06775734529548,76.99184957239456,87.74444473491907,70.48341854928617,66.8618562075511,95.56865567021588,98.29649982121587,69.00813950472728,70.89783223888807,108.2038006708373,87.87505442525838,79.41379313510727,52.53258103862032,95.9804285003165,83.86678389256323,60.45022244975301,57.135944308727694,91.11049258640348,88.48687246017607,68.41370944715793,6.202301047308518,76.17602627490437,56.473914146476325,71.50574549837488,28.312887788530848,57.52557305017372,82.42799027977894,0
56.96331253076625,68.79293942664289,79.77874257577818,91.5600412337411,72.38252520020181,68.86656299868184,99.4136863811761,102.04972954505868,70.3476550059549,74.69177611730434,112.25640648820836,91.0107740508262,81.87837993459378,53.905248399697996,100.14969411778216,86.72695026093842,60.1104101386776,57.734338351116556,89.53308561374585,86.02762677698625,66.95689139637508,3.913928692704804,68.82110192063716,55.09671339528484,69.25644625303619,29.983566827323074,55.42949498251674,81.74581403870343,0
57.78118233750878,69.75440645841186,80.42534316074199,91.53835933850885,72.21793205920747,67.13292416401627,97.49859439607816,100.65321730780414,68.02830576566517,73.44178641244443,110.52078754881731,88.35876123955549,81.32789516809314,51.175702829253574,97.92419899680017,86.33069300800767,59.87974321959932,58.13150915527965,88.99708455326962,85.19668110698008,66.70862722816133,3.945222215720492,68.27180579889851,54.99939110711726,69.21517448059272,29.802484965389155,55.05106215286509,80.80705042636055,0
56.69036945175857,68.9796842447524,79.54561076968379,90.59254830807764,71.27192563924481,67.39889052829439,96.3913673702985,99.66527740877893,68.42871267285527,71.59854329293199,110.08446741701917,87.92626965916806,80.51908753727697,50.721062566355215,97.34657067896325,85.10012107900106,59.72936222342615,58.48850173634029,88.39397287821238,84.60169324331939,66.62219036403222,1.8344788230575144,69.84296450065062,55.15997721912044,69.65687453733052,29.591191095595462,54.866361762431865,81.4721833012124,0
57.36682015957792,68.82527366858208,80.35058326261426,91.56220226957278,71.01196524398327,67.79176283738848,97.45549374199517,100.77678498023965,69.0208921339241,72.31532670482213,112.01622919174753,88.65773756054905,81.60860238129115,50.34733471338475,98.6606024183269,86.35856659634442,60.007111109557776,58.32088461529699,87.70305195481431,83.20089280148555,63.51948399575542,1.7391638154541877,70.90518878454964,53.25198233088579,69.70791216098465,32.51360389437483,51.31303307452675,81.38831023789055,0
59.5150473218997,70.18323647880115,82.68652653874614,93.921313561718,71.83235120205327,69.5440546629695,100.81066188554333,103.68764051315446,70.24877554546148,74.96253597665705,116.33498372535506,91.48606945867799,84.37573263636277,51.61282212197263,102.5677699756255,89.2447795364609,60.357680853431134,58.03280746995999,85.71867522444893,81.0396711720787,61.353829188918205,1.0331476603903789,67.60543835097371,51.09787904494383,68.92924397390993,34.67459442083017,47.55540411993756,79.94268023272686,0
57.730814936834754,69.66984142640999,79.76536805817436,88.4439477023252,68.72235098955609,66.83249174636431,94.20752140402563,97.03573578905784,67.77108370353855,67.0039324050944,109.22443502250292,86.1404155795241,79.07225775832853,48.192381329338254,96.12855469212144,83.08878573548277,59.600029679235476,58.63069477716252,85.60740885349227,81.6021119090741,63.64874686098736,1.411058668223653,67.32470236110504,54.47378996032469,68.17283344838187,26.096876757012506,55.82070872160838,80.50966882075501,0
56.618228563231824,69.41100237725387,78.28369052525905,85.68242892393307,67.22599515864198,60.440562959542156,86.38412581225734,90.25668499202257,61.48889256176958,61.18538280249269,100.56164813812204,78.3638530475692,75.83614258872018,41.036461975088585,87.23781880746992,79.51548544161659,59.133869699410276,58.96292414699559,84.51678543027815,79.50690248755333,61.64803446141382,2.306094033509752,65.96512220447467,53.462137539475805,67.67191727023784,26.932857364764363,53.99166810805043,79.80098221201165,0
56.774858987348836,69.19399078836769,78.17040721939952,86.23601178316918,67.44283571262822,61.420831835675514,88.91248455226585,93.06232619286628,62.11147611538438,64.30226448852882,105.30347550325293,80.09019533740565,78.26627649579567,41.21828816083059,89.96918176633011,82.00212674483556,59.08827894815648,58.8449515996342,81.99249354974793,75.90297349631011,59.25658181259594,11.9624129601585,54.301302497387006,49.49525883453043,64.15042887644468,33.58569254586015,45.32553700274039,75.32007729575285,0
56.51040114422831,69.02448551376834,77.883337077594,85.97804252717677,67.18561653118014,56.492845819278976,84.51690870796381,90.25394258509498,57.10867923977739,63.49953056003511,101.9257082031396,75.64052379281358,77.6149612240506,36.08054075388173,84.68803714546573,81.87875601848793,58.89330654549868,58.970008087819686,82.6352871212187,76.15229444027509,59.402305967113705,9.971897566020173,56.397693433152966,49.68030963979328,64.82049470920721,34.03785927662759,44.640055153526546,76.35469829710345,0
57.796414845023584,70.02029428654488,78.7526382224568,85.95924238181277,67.17223405406732,53.534394149324086,82.53591372358143,88.63889840217426,54.4530605992037,62.51607860143178,99.80324144487622,73.77100197869626,77.54701365468529,33.427797703112105,82.55692665784971,81.76305336490242,58.723842713187,59.13461438115409,82.96762759019188,75.59691334497421,58.973415051247734,8.377734578100815,58.56075383739101,48.87100571722569,65.65392134419416,37.82527244998417,40.2726891122056,76.65013599572339,0
54.78099033036802,69.21490229695951,77.52842961456722,85.03962635174278,66.89700991835647,54.61987991043372,83.34839836261598,89.3007933513124,55.40560327199148,62.016239743864666,100.60701907105616,73.77290210637567,76.67360073073482,33.58117677784106,83.5311287660877,81.48339708397448,58.28619509615017,59.42201035635753,83.75366402934787,75.97272681754201,58.88889657452877,10.630982006443714,75.95361025350999,54.09653039539053,71.1978797982143,27.832994198937314,51.55445746953799,82.7672309444873,0
54.442757620406304,69.00615635486285,77.34131737133487,84.54307993258826,66.60941895052314,52.20681943715124,82.44638049625344,88.41998636059708,52.67424567506793,62.18627325620138,99.71155889392672,72.72987095613445,77.01933887586193,31.293530180286943,82.1997348846357,82.1234249631113,58.013153647238425,59.604783892511186,83.71842962496659,76.17428257498719,59.558037992015166,7.272958981590579,70.69164554999269,52.9729934643184,69.53695000413373,28.073277877135073,50.35519584867078,81.44533254784133,0
54.04917712366843,68.7868341681275,77.37979294290506,84.39254954921171,66.29213950725124,53.427809524443795,84.50743999885287,89.78277114656494,53.886913913205696,63.492549607386174,101.8742668822983,75.17547393200303,78.21124899888017,32.30408623506078,84.67816700074002,82.94522564579012,57.758876104696945,59.80726979712112,84.26960936611873,76.72252470600992,59.395196678936195,8.910037192484761,71.80701393086235,53.61302367389615,69.98744136784006,25.83486952969444,52.190922079056065,82.4418442166213,0
57.449980538819425,69.92621285285125,80.05282538670042,75.19485931662012,55.338961783047694,59.531285446177385,74.17080585937528,69.81854661747784,64.39682212631756,27.653243608048147,66.26027510479258,72.36440220168274,57.65631699644651,40.29104404085161,77.3210593214959,59.44575996905544,57.62960238389974,59.964869153611914,82.0235421422081,74.48065878566806,59.09028178134367,10.83233843489311,57.63956102038262,50.68990431966712,65.79046708031937,28.68193420855121,46.650969973617244,78.67726974713472,0
56.87721200343732,69.80844160824233,80.64164782463524,78.27749909463454,57.62775343259224,60.51902732375235,84.29360642183461,78.31580209022196,66.71823605658406,40.74946319718537,82.38315919329918,79.45444582906133,66.62447758821082,41.560894809876174,87.40569878606553,67.5092128141311,57.452473765758036,60.12727530888892,81.72123063511248,74.08221887779266,58.918709416391394,12.374793698513571,55.88043799681564,50.06068384561542,65.21826886418712,28.021412324997808,46.008466499249884,78.29378122731556,0
56.25046941996228,69.3231237685765,80.830778579198,80.91923127843722,59.785873802828974,58.51737418261488,91.86742931881403,87.11885355970149,65.01235709399526,57.92247928104038,98.58332798601096,83.61029023861511,76.57931252052799,39.70167293557883,94.30817706039639,77.76741537834813,57.44456305221247,60.150978170516595,82.02178940706945,74.70393196194473,58.83590523682941,14.354738847605537,55.66755291347415,50.171592077775095,65.3304487413435,26.748658380195796,46.08231126088197,78.55354645322302,0
55.215544250229975,69.03678852778837,80.55182510677841,83.99362984355012,63.12287638229848,58.07602595011904,95.5385051066553,92.02707692807017,63.090582701407655,64.64648722857983,105.8185267909119,85.40382086033408,80.56257279352218,39.075479684148284,97.0309400652614,82.69169019447254,57.27338323297864,60.28828322003359,81.41145460257137,74.1526433201164,58.57761916177737,16.648313709932832,52.729770731770216,50.30583794181627,64.22430826283903,25.324252701782804,45.8940908858718,77.54519956951502,0
53.336544038584385,68.51484219278835,79.69433603769045,84.51783750567722,63.04278511228649,53.677385169917684,94.05370422407412,92.71123989153745,58.62398011493039,65.51475730015147,106.53529599906858,82.03292820274372,80.64902823809439,35.5301933094867,94.3564220095772,84.51331841617952,56.966832150427635,60.56900601026738,81.62048588263,74.28969715002043,58.940055538637885,17.637113694170015,53.47742129781758,51.42300837895499,64.28809614062124,22.955947632300465,47.57718304621089,78.09887527471224,0
52.77127709839668,66.96739183671065,77.98146577702957,82.50843807385593,61.62667463792513,51.76256224503636,92.38705500072487,91.8658324300965,59.32966677999984,66.28466165913112,106.2661366307107,82.36319221624827,80.99079098433361,34.7280483226329,93.24833075989844,84.55820080149007,56.79862791598925,60.62096474325646,82.12644512996309,75.21102098310975,59.47219141921221,19.560185778160246,61.28767889938925,53.21020751000952,67.17260721925898,19.679925518635375,51.121183029618095,81.44531131776627,0
51.85820305623123,66.84591642129936,76.6568526704636,81.06662150071138,61.40623372565917,48.80390864524478,89.40441039402145,90.85339078581409,57.11442881890837,67.02391899075508,105.1885919699531,80.96164438136984,81.1837540007823,32.278504509720456,90.09919454062438,84.96603236147814,56.63080170111781,60.70692489055667,83.56465837669207,76.88942943423604,60.122634664470986,22.93376691681996,67.5653623294376,54.235920438463346,69.19392265725459,18.516701528440038,52.841113158046745,83.73092584110756,0
51.52376987615767,65.10572406197734,74.31207372496225,78.23175612956459,59.42373576749631,40.40965250847804,81.17142320386384,86.05445308096179,48.37644143480966,67.6355870276115,98.30736202649054,74.41341393669359,80.24903429037025,25.21021605987928,80.4800519896212,85.69018925233448,57.18668682768465,60.15710108458025,85.48018925815241,79.3877261653894,59.81387581248308,29.836886366393006,79.20371523808699,56.623738385929805,72.80013657044522,14.967441872406235,57.31057893906295,86.33009344687184,0
50.698168296905536,65.7237157839636,75.1424977922646,78.91901263459967,58.88389030054298,43.13498769366036,82.95197457207938,85.45206092006376,50.16365530384712,64.58951132535591,96.48251052478264,76.12883530713103,77.18117516743386,25.60879951761214,82.47909955045664,85.47522343022833,57.039253262407975,60.293544169952085,85.47573504673234,79.58813013696694,60.38361564734647,30.182305097530694,77.9798084484727,56.907568178989735,72.51504068231641,14.965906430216087,57.405408140729485,86.59918660368132,0
50.901062967491505,65.90906866651548,75.94389987681014,81.41092028366164,60.14353989090217,44.04093519085817,85.16205442010583,85.8415995867353,47.930006899337606,68.19382250830118,97.30956474315008,78.50488104817717,77.88800429768104,25.6451724157891,84.49593647600341,88.62721752781015,56.93905555085158,60.439838128675056,85.22942488902797,79.38100733959462,59.9516548795735,28.88712623332036,73.94531323652927,56.44384732401338,71.1091182437212,14.58853066174581,57.353100186377276,85.75730572103024,0
50.28597509734229,65.65594495792708,75.04985015710253,80.1112217570012,59.275204511876126,40.98483086798702,81.50464409635458,83.33542765436395,42.60696930199634,66.60683406619437,94.06200889145191,73.41875228254972,73.58809425936701,22.118053863804995,79.73173224055708,87.37915868812341,56.78407581204867,60.569251927130075,85.38777760794045,79.27674473208764,60.16112967236637,28.53905521019512,74.11913576349475,56.93252262011096,71.20576645647107,14.525106821909999,57.99873525408094,85.7433205865469,0
50.159977896695345,63.8030532765097,74.11360864432525,78.51822965051417,57.01057477342036,41.473991169727555,79.02599069147641,80.09749889528706,42.06050560026593,64.77442827706705,90.45317768930757,72.41298619388854,71.58615856864847,22.996050157175052,77.60833407841625,84.84369515684719,56.81240246160424,60.585607938044596,86.19868746000202,80.47355587499845,60.28764062993521,33.421653699045876,80.67831695718365,59.28148114385745,73.45411020792584,12.642268060803216,62.58673163129176,89.29982113395766,0
53.639520657033714,68.03634759312372,79.74556974129106,82.34305683567064,59.383972315418475,42.618899039546065,77.29655425796594,81.26084712577611,45.1028616834613,62.05508072396879,90.98231272962904,72.3376948577584,70.62861428475912,24.447834905442637,76.74873980621958,83.88277266934045,56.95711381493625,60.55324641657499,86.14890894138105,80.25545158034426,60.051090831322874,31.484234383012396,76.79783173138335,57.962998388135865,72.20923117445338,14.774568053349679,59.489137120128774,87.77664261382918,0
54.74585651496595,68.07193113920495,81.13132847617509,83.32601456430729,58.91926174549384,44.184807635775655,76.48548987349594,79.95051035873408,46.904023135225046,58.540893438030025,89.96743882640057,72.53376660967159,69.14120759729336,25.07874045888464,76.47290158590985,82.8872277823355,57.39206466619239,60.341538117096,86.5447945708031,80.5888654360702,58.88751532320193,31.94202787275084,75.00397900092513,55.97204194378186,72.18608746992076,18.399244914221477,56.22765558573689,88.06244147020163,0
53.06185473181914,65.87843877271607,79.56789500070467,81.07111100325031,54.94841982563017,50.22070872562701,79.35385733790204,78.00294457276028,53.88811904293003,54.39314343536465,88.01974352862459,76.81055757923288,65.48716356277465,30.573793333406584,80.50553405505786,79.10736042663821,57.62273284535835,60.24856421075555,86.41803881183347,80.5324963738669,58.49385673533869,32.2823629107577,73.92004661407064,55.2451684456537,72.20261404812464,20.18800060748686,54.33719430581279,87.79142210846442,0
49.14398207677192,63.18627660632547,74.22705459970746,75.49839450208994,52.85571674088426,40.07350701738343,67.00205788866552,68.70821146758117,44.071405015792465,48.827774849357695,75.70831735206264,64.49618760965498,61.78478585349226,20.82636826438159,67.1045554551516,74.87402878835223,57.75895168030955,60.33788671428989,87.79096967668139,82.09759071037644,58.93195191722142,38.05501425200546,83.35532486412097,58.16193376364441,75.4675565599928,17.867570516298475,59.11417650359222,90.83665109151951,0
